date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
6/15/2024,Eastern,Marsabit,Kargi,6225,2.49,37.56,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,Eastern,Marsabit,Kargi,6225,2.49,37.56,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,74.5,0.58
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,143,1.11
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114.5,0.89
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157.5,1.22
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,330,2.56
6/15/2024,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,pulses and nuts,Beans,50,KG,actual,Retail,KES,136.5,1.06
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,85,0.66
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,89,0.69
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,122,0.95
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Sugar,97,KG,actual,Retail,KES,159,1.23
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,pulses and nuts,Beans,50,KG,actual,Retail,KES,145,1.13
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,vegetables and fruits,Kale,796,KG,actual,Retail,KES,110,0.85
6/15/2024,Eastern,Marsabit,Korr,6224,2.01,37.5,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,120,0.93
6/15/2024,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,141,1.09
6/15/2024,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,129,1
6/15/2024,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287,2.23
6/15/2024,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,139,1.08
6/15/2024,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,105,0.82
6/15/2024,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
6/15/2024,Eastern,Marsabit,Loglogo,10404,1.99,37.92,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,Eastern,Marsabit,Loglogo,10404,1.99,37.92,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,Eastern,Marsabit,Loglogo,10404,1.99,37.92,pulses and nuts,Beans,50,KG,actual,Retail,KES,125,0.97
6/15/2024,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,151,1.17
6/15/2024,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
6/15/2024,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,pulses and nuts,Beans,50,KG,actual,Retail,KES,160,1.24
6/15/2024,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,160,1.24
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,98,0.76
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,miscellaneous food,Sugar,97,KG,actual,Retail,KES,133,1.03
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,275,2.13
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,200,1.55
6/15/2024,Eastern,Marsabit,Marsabit,190,2.33,37.98,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,72,0.56
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,95,0.74
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114,0.88
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,131,1.02
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,pulses and nuts,Beans,50,KG,actual,Retail,KES,127,0.99
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60,0.47
6/15/2024,Eastern,Marsabit,Merille Town,6220,1.42,37.72,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,280,2.17
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.16
6/15/2024,Eastern,Marsabit,Songa,10410,2.25,38,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,72,0.56
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114,0.88
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,miscellaneous food,Sugar,97,KG,actual,Retail,KES,163,1.27
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,290,2.25
6/15/2024,Eastern,Meru North,Kiwanja,10372,0.44,37.6,pulses and nuts,Beans,50,KG,actual,Retail,KES,104,0.81
6/15/2024,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
6/15/2024,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,93,0.72
6/15/2024,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
6/15/2024,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
6/15/2024,Eastern,Meru North,Ngaremara,10379,0.5,37.64,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
6/15/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2524,19.59
6/15/2024,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1684,13.07
6/15/2024,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Garissa,Alango Arba,10354,-0.1,39.99,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,113,0.88
6/15/2024,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,153,1.19
6/15/2024,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16,0.12
6/15/2024,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
6/15/2024,North Eastern,Garissa,Alinjugur,10362,-0.03,40.46,pulses and nuts,Beans,50,KG,actual,Retail,KES,192,1.49
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,120,0.93
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,158,1.23
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
6/15/2024,North Eastern,Garissa,Baraki,10367,0.65,39.58,pulses and nuts,Beans,50,KG,actual,Retail,KES,165,1.28
6/15/2024,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,164,1.27
6/15/2024,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,pulses and nuts,Beans,50,KG,actual,Retail,KES,143,1.11
6/15/2024,North Eastern,Garissa,Dadaab town,3243,0.06,40.31,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,175,1.36
6/15/2024,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,62,0.48
6/15/2024,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,90,0.7
6/15/2024,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,109,0.85
6/15/2024,North Eastern,Garissa,Dagahaley (Daadab),3252,0.19,40.29,vegetables and fruits,Kale,796,KG,actual,Retail,KES,98,0.76
6/15/2024,North Eastern,Garissa,Damajale,10355,0.1,40.78,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Damajale,10355,0.1,40.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Damajale,10355,0.1,40.78,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Garissa,Damajale,10355,0.1,40.78,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.16
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.24
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,miscellaneous food,Sugar,97,KG,actual,Retail,KES,147,1.14
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,168,1.3
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,130,1.01
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,193,1.5
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Garissa,1855,-0.46,39.65,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,153,1.19
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,68,0.53
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,183,1.42
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,pulses and nuts,Beans,50,KG,actual,Retail,KES,133,1.03
6/15/2024,North Eastern,Garissa,Hagadera (Daadab),3254,0.01,40.37,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,128,0.99
6/15/2024,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,93.5,0.73
6/15/2024,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,140,1.09
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,150,1.16
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Sugar,97,KG,actual,Retail,KES,170,1.32
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,pulses and nuts,Beans,50,KG,actual,Retail,KES,178,1.38
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,127,0.99
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,115,0.89
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,miscellaneous food,Sugar,97,KG,actual,Retail,KES,156,1.21
6/15/2024,North Eastern,Garissa,Liboi,10359,0.35,40.87,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Garissa,Maalamin,10370,0.38,39.35,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Garissa,Maalamin,10370,0.38,39.35,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
6/15/2024,North Eastern,Garissa,Maalamin,10370,0.38,39.35,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,297,2.31
6/15/2024,North Eastern,Garissa,Maalamin,10370,0.38,39.35,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Maalamin,10370,0.38,39.35,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103,0.8
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,pulses and nuts,Beans,50,KG,actual,Retail,KES,160,1.24
6/15/2024,North Eastern,Garissa,Saretho,10357,-0.03,40.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
6/15/2024,North Eastern,Garissa,Saretho,10357,-0.03,40.13,pulses and nuts,Beans,50,KG,actual,Retail,KES,201,1.56
6/15/2024,North Eastern,Garissa,Saretho,10357,-0.03,40.13,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,160,1.24
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,167,1.3
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103,0.8
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
6/15/2024,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,pulses and nuts,Beans,50,KG,actual,Retail,KES,170,1.32
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,257,1.99
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,pulses and nuts,Beans,50,KG,actual,Retail,KES,157,1.22
6/15/2024,North Eastern,Mandera,El Wak,3263,2.81,40.93,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,200,1.55
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,87,0.68
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,164,1.27
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,123,0.95
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,180,1.4
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,miscellaneous food,Sugar,97,KG,actual,Retail,KES,174,1.35
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,326,2.53
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80,0.62
6/15/2024,North Eastern,Wajir,Bute,6650,3.36,39.42,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,145,1.13
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,118,0.92
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,320,2.48
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,pulses and nuts,Beans,50,KG,actual,Retail,KES,163,1.27
6/15/2024,North Eastern,Wajir,Eldas,6645,2.49,39.57,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,108,0.84
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,149,1.16
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,192,1.49
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,152,1.18
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,334,2.59
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
6/15/2024,North Eastern,Wajir,Griftu,6644,2,39.75,vegetables and fruits,Kale,796,KG,actual,Retail,KES,110,0.85
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,102,0.79
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,118,0.92
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,314,2.44
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.16
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,133,1.03
6/15/2024,North Eastern,Wajir,Habaswein,6651,1.02,39.49,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,104,0.81
6/15/2024,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
6/15/2024,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
